biotype,chromosome_name,ensembl_gene_id,ensembl_transcript_id,function_group,gene_row_index,gene_token_ids,genomic_loc,preferred_ensembl,start_position,symbol,transcript_length
protein_coding,1,ENSG00000179546,ENST00000374619,rare_protein_coding,12019,14685,458,ENSG00000179546,23191895,HTR1D,3319
protein_coding,7,ENSG00000179562,ENST00000321407,protein_coding,12020,14686,36440,ENSG00000179562,127580628,GCC1,4128
protein_coding,16,ENSG00000179583,ENST00000324288,Transcription Factor,12021,14691,14407,ENSG00000179583,10866222,CIITA,16061
protein_coding,16,ENSG00000179588,ENST00000319555,Transcription Factor,12022,14692,15642,ENSG00000179588,88453280,ZFPM1,5432
protein_coding,17,ENSG00000179593,ENST00000380183,rare_protein_coding,12023,14693,15899,ENSG00000179593,8039034,ALOX15B,2697
protein_coding,17,ENSG00000179598,ENST00000321560,protein_coding,12024,14694,16058,ENSG00000179598,17200995,PLD6,2578
protein_coding,7,ENSG00000179603,ENST00000339582,rare_protein_coding,12025,14696,36429,ENSG00000179603,126438598,GRM8,3704
protein_coding,17,ENSG00000179604,ENST00000335793,protein_coding,12026,14697,17213,ENSG00000179604,73283624,CDC42EP4,3098
protein_coding,14,ENSG00000179627,ENST00000342537,Transcription Factor,12027,14701,12641,ENSG00000179627,104800596,ZBTB42,3612
protein_coding,8,ENSG00000179632,ENST00000322428,Transcription Factor,12028,14703,38796,ENSG00000179632,144104461,MAF1,1715
protein_coding,1,ENSG00000179639,ENST00000693622,protein_coding,12029,14705,2467,ENSG00000179639,159289714,FCER1A,1073
protein_coding,3,ENSG00000179674,ENST00000320767,rare_protein_coding,12030,14707,27656,ENSG00000179674,160677160,ARL14,1289
protein_coding,8,ENSG00000179698,ENST00000323662,rare_protein_coding,12031,14710,38796,ENSG00000179698,144107726,WDR97,6916
protein_coding,12,ENSG00000179715,ENST00000546455,protein_coding,12032,14712,8744,ENSG00000179715,47079603,PCED1B,2310
lncRNA,1,ENSG00000179743,ENST00000317122,lncRNA,12033,14713,319,ENSG00000179743,15834474,SPEN-AS1,2473
protein_coding,17,ENSG00000179761,ENST00000323372,protein_coding,12034,14717,16272,ENSG00000179761,28950513,PIPOX,2169
protein_coding,16,ENSG00000179776,ENST00000341529,protein_coding,12035,14721,15223,ENSG00000179776,66366690,CDH5,4057
protein_coding,19,ENSG00000179820,ENST00000391770,protein_coding,12036,14727,19940,ENSG00000179820,53864763,MYADM,3054
protein_coding,8,ENSG00000179832,ENST00000326134,protein_coding,12037,14729,38797,ENSG00000179832,144148016,MROH1,5349
protein_coding,2,ENSG00000179833,ENST00000313349,Transcription Factor,12038,14730,20931,ENSG00000179833,64631621,SERTAD2,5549
protein_coding,14,ENSG00000179841,ENST00000394718,rare_protein_coding,12039,14732,12015,ENSG00000179841,64465499,AKAP5,6487
protein_coding,19,ENSG00000179846,ENST00000686631,rare_protein_coding,12040,14733,19650,ENSG00000179846,45149744,NKPD1,4822
protein_coding,19,ENSG00000179855,ENST00000644452,rare_protein_coding,12041,14734,18560,ENSG00000179855,3585478,GIPC3,4410
protein_coding,17,ENSG00000179859,ENST00000324348,protein_coding,12042,14735,15895,ENSG00000179859,7913339,RNF227,2850
protein_coding,1,ENSG00000179862,ENST00000372638,Transcription Factor,12043,14736,840,ENSG00000179862,40861054,CITED4,1310
protein_coding,7,ENSG00000179869,ENST00000435803,rare_protein_coding,12044,14737,35477,ENSG00000179869,48171458,ABCA13,17188
protein_coding,19,ENSG00000179873,ENST00000589093,rare_protein_coding,12045,14738,20012,ENSG00000179873,55785397,NLRP11,3427
protein_coding,8,ENSG00000179886,ENST00000504548,rare_Transcription Factor,12046,14739,38778,ENSG00000179886,143597831,TIGD5,5394
protein_coding,16,ENSG00000179889,ENST00000396410,protein_coding,12047,14740,14476,ENSG00000179889,14974591,PDXDC1,4598
protein_coding,19,ENSG00000179909,ENST00000684351,Transcription Factor,12048,14743,20072,ENSG00000179909,57696275,ZNF154,6907
protein_coding,19,ENSG00000179913,ENST00000318683,protein_coding,12049,14745,18990,ENSG00000179913,17794828,B3GNT3,2692
protein_coding,2,ENSG00000179915,ENST00000401669,rare_protein_coding,12050,14747,20756,ENSG00000179915,49918503,NRXN1,9038
protein_coding,16,ENSG00000179918,ENST00000478753,protein_coding,12051,14748,14774,ENSG00000179918,30443631,SEPHS2,2244
protein_coding,19,ENSG00000179922,ENST00000325351,Transcription Factor,12052,14751,20005,ENSG00000179922,55620741,ZNF784,1987
protein_coding,14,ENSG00000179933,ENST00000319074,Housekeeping,12053,14753,11476,ENSG00000179933,23095505,C14orf119,2914
protein_coding,3,ENSG00000179934,ENST00000326306,rare_protein_coding,12054,14754,26163,ENSG00000179934,39329709,CCR8,1484
lncRNA,20,ENSG00000179935,ENST00000664962,rare_lncRNA,12055,14755,23503,ENSG00000179935,18786065,LINC00652,3434
protein_coding,12,ENSG00000179941,ENST00000650064,protein_coding,12056,14757,9309,ENSG00000179941,76344474,BBS10,3568
protein_coding,19,ENSG00000179943,ENST00000221665,Transcription Factor,12057,14758,20005,ENSG00000179943,55591376,FIZ1,2645
protein_coding,8,ENSG00000179950,ENST00000526683,Transcription Factor,12058,14759,38785,ENSG00000179950,143816344,PUF60,1868
protein_coding,16,ENSG00000179958,ENST00000319285,Housekeeping,12059,14761,14773,ENSG00000179958,30423615,DCTPP1,1181
protein_coding,16,ENSG00000179965,ENST00000319296,Transcription Factor,12060,14762,14772,ENSG00000179965,30407414,ZNF771,2069
protein_coding,18,ENSG00000179981,ENST00000580243,Transcription Factor,12061,14765,18361,ENSG00000179981,75210755,TSHZ1,5617
protein_coding,10,ENSG00000179988,ENST00000406217,protein_coding,12062,14766,5577,ENSG00000179988,122954381,PSTK,1173
protein_coding,14,ENSG00000180008,ENST00000555846,protein_coding,12063,14769,11873,ENSG00000180008,55027230,SOCS4,6903
protein_coding,18,ENSG00000180011,ENST00000322342,protein_coding,12064,14770,18360,,75195113,ZADH2,7518
protein_coding,16,ENSG00000180035,ENST00000613509,Transcription Factor,12065,14774,14771,ENSG00000180035,30378106,ZNF48,3032
protein_coding,19,ENSG00000180089,ENST00000327042,protein_coding,12066,14784,19992,ENSG00000180089,55226638,TMEM86B,1246
protein_coding,16,ENSG00000180096,ENST00000321367,protein_coding,12067,14786,14771,ENSG00000180096,30378135,SEPTIN1,1437
protein_coding,1,ENSG00000180098,ENST00000373830,protein_coding,12068,14787,596,ENSG00000180098,28553085,TRNAU1AP,1799
protein_coding,5,ENSG00000180104,ENST00000512944,protein_coding,12069,14788,30326,ENSG00000180104,443175,EXOC3,2801
protein_coding,11,ENSG00000180176,ENST00000352909,rare_protein_coding,12070,14798,5776,ENSG00000180176,2163929,TH,1827
protein_coding,X,ENSG00000180182,ENST00000324817,Transcription Factor,12071,14800,45358,ENSG00000180182,40648305,MED14,7996
protein_coding,16,ENSG00000180185,ENST00000427358,protein_coding,12072,14801,14236,ENSG00000180185,1826967,FAHD1,1705
protein_coding,8,ENSG00000180190,ENST00000324079,protein_coding,12073,14803,36966,ENSG00000180190,489803,TDRP,3088
protein_coding,1,ENSG00000180198,ENST00000683442,protein_coding,12074,14804,594,ENSG00000180198,28505943,RCC1,2551
protein_coding,16,ENSG00000180209,ENST00000322861,rare_protein_coding,12075,14806,14771,,30370934,MYLPF,657
protein_coding,11,ENSG00000180210,ENST00000311907,rare_protein_coding,12076,14807,6450,ENSG00000180210,46719196,F2,1990
protein_coding,2,ENSG00000180228,ENST00000325748,Housekeeping,12077,14811,22392,ENSG00000180228,178431292,PRKRA,1770
protein_coding,4,ENSG00000180245,ENST00000317735,rare_protein_coding,12078,14815,29417,ENSG00000180245,109827972,RRH,1815
protein_coding,12,ENSG00000180263,ENST00000343958,protein_coding,12079,14819,9507,ENSG00000180263,95076749,FGD6,9291
protein_coding,9,ENSG00000180264,ENST00000696331,rare_protein_coding,12080,14820,40226,ENSG00000180264,124450451,ADGRD2,3515
protein_coding,1,ENSG00000180287,ENST00000536534,rare_protein_coding,12081,14823,3759,ENSG00000180287,242082986,PLD5,8900
protein_coding,15,ENSG00000180304,ENST00000326005,Housekeeping,12082,14824,13515,ENSG00000180304,64687573,OAZ2,1934
protein_coding,6,ENSG00000180316,ENST00000636260,rare_protein_coding,12083,14826,33240,ENSG00000180316,36243203,PNPLA1,4188
protein_coding,12,ENSG00000180318,ENST00000316824,rare_Transcription Factor,12084,14827,9392,ENSG00000180318,85280220,ALX1,1332
protein_coding,17,ENSG00000180329,ENST00000315286,protein_coding,12085,14828,16690,ENSG00000180329,44673069,CCDC43,2114
protein_coding,17,ENSG00000180336,ENST00000409122,rare_protein_coding,12086,14830,16689,ENSG00000180336,44656404,MEIOC,4610
protein_coding,17,ENSG00000180340,ENST00000315323,protein_coding,12087,14831,16686,ENSG00000180340,44557484,FZD2,3779
protein_coding,4,ENSG00000180346,ENST00000603357,Transcription Factor,12088,14832,29226,ENSG00000180346,89111533,TIGD2,3186
protein_coding,7,ENSG00000180347,ENST00000615280,rare_protein_coding,12089,14833,35253,ENSG00000180347,31514090,ITPRID1,6938
protein_coding,3,ENSG00000180353,ENST00000314583,Transcription Factor,12090,14834,27074,ENSG00000180353,121631399,HCLS1,1992
protein_coding,7,ENSG00000180354,ENST00000324453,protein_coding,12091,14835,35228,ENSG00000180354,30134986,MTURN,5761
protein_coding,15,ENSG00000180357,ENST00000326648,Transcription Factor,12092,14836,13509,ENSG00000180357,64460578,ZNF609,9006
protein_coding,3,ENSG00000180370,ENST00000327134,protein_coding,12093,14837,28126,ENSG00000180370,196739857,PAK2,6139
protein_coding,3,ENSG00000180376,ENST00000394672,protein_coding,12094,14838,26471,ENSG00000180376,56557161,CCDC66,3134
protein_coding,2,ENSG00000180398,ENST00000319466,protein_coding,12095,14843,20714,ENSG00000180398,46901870,MCFD2,4120
protein_coding,11,ENSG00000180423,ENST00000326737,protein_coding,12096,14846,6446,ENSG00000180423,46602861,HARBI1,1967
protein_coding,11,ENSG00000180425,ENST00000623205,protein_coding,12097,14848,7660,ENSG00000180425,114391443,C11orf71,1980
protein_coding,3,ENSG00000180432,ENST00000316161,rare_protein_coding,12098,14849,26221,ENSG00000180432,42856005,CYP8B1,3688
protein_coding,9,ENSG00000180447,ENST00000298743,protein_coding,12099,14854,39703,ENSG00000180447,86944362,GAS1,3145
protein_coding,19,ENSG00000180448,ENST00000313093,protein_coding,12100,14855,18481,ENSG00000180448,1065923,ARHGAP45,4272
lncRNA,19,ENSG00000180458,ENST00000316807,rare_lncRNA,12101,14856,19409,,37545470,ENSG00000180458,3267
protein_coding,19,ENSG00000180479,ENST00000451802,Transcription Factor,12102,14858,19409,ENSG00000180479,37554782,ZNF571,2289
protein_coding,1,ENSG00000180488,ENST00000370791,protein_coding,12103,14861,1387,ENSG00000180488,77779624,MIGA1,6382
protein_coding,6,ENSG00000180537,ENST00000488300,protein_coding,12104,14867,32773,ENSG00000180537,13924446,RNF182,3629
protein_coding,8,ENSG00000180543,ENST00000322128,protein_coding,12105,14869,38259,ENSG00000180543,97273488,TSPYL5,4441
protein_coding,9,ENSG00000180549,ENST00000314412,rare_protein_coding,12106,14870,40491,ENSG00000180549,137030174,FUT7,1662
protein_coding,6,ENSG00000180573,ENST00000377791,protein_coding,12107,14871,32925,ENSG00000180573,26124145,H2AC6,519
protein_coding,10,ENSG00000180592,ENST00000449193,rare_Transcription Factor,12108,14874,4203,ENSG00000180592,21513475,SKIDA1,6601
protein_coding,6,ENSG00000180596,ENST00000396984,protein_coding,12109,14875,32923,ENSG00000180596,26086317,H2BC4,460
protein_coding,3,ENSG00000180611,ENST00000392452,protein_coding,12110,14877,28042,ENSG00000180611,192796815,MB21D2,3063
protein_coding,17,ENSG00000180626,ENST00000575779,Transcription Factor,12111,14880,15828,ENSG00000180626,5179535,ZNF594,4863
protein_coding,10,ENSG00000180628,ENST00000336126,Transcription Factor,12112,14881,5119,ENSG00000180628,91163012,PCGF5,7149
protein_coding,17,ENSG00000180638,ENST00000433844,rare_protein_coding,12113,14882,16137,ENSG00000180638,19678288,SLC47A2,2099
protein_coding,10,ENSG00000180644,ENST00000441259,protein_coding,12114,14883,4822,ENSG00000180644,70597348,PRF1,2500
protein_coding,13,ENSG00000180660,ENST00000379919,rare_protein_coding,12115,14885,10480,ENSG00000180660,35473419,MAB21L1,2901
protein_coding,1,ENSG00000180667,ENST00000315927,Transcription Factor,12116,14887,3231,ENSG00000180667,207043849,YOD1,6396
protein_coding,8,ENSG00000180694,ENST00000458549,protein_coding,12117,14889,38167,ENSG00000180694,90621995,TMEM64,4992
lncRNA,4,ENSG00000180712,ENST00000664357,rare_lncRNA,12118,14892,30216,ENSG00000180712,184334292,LINC02363,888
protein_coding,11,ENSG00000180720,ENST00000682254,rare_protein_coding,12119,14894,6441,ENSG00000180720,46383789,CHRM4,3044
protein_coding,13,ENSG00000180730,ENST00000319420,protein_coding,12120,14895,10340,ENSG00000180730,26044597,SHISA2,3845
protein_coding,19,ENSG00000180739,ENST00000333430,protein_coding,12121,14896,18759,ENSG00000180739,10512742,S1PR5,2338
protein_coding,1,ENSG00000180758,ENST00000377411,protein_coding,12122,14899,174,ENSG00000180758,9100305,GPR157,5197
lncRNA,4,ENSG00000180769,ENST00000451762,rare_lncRNA,12123,14902,29171,ENSG00000180769,84965534,WDFY3-AS2,6593
protein_coding,11,ENSG00000180773,ENST00000326402,protein_coding,12124,14905,7391,ENSG00000180773,93144174,SLC36A4,6037
protein_coding,13,ENSG00000180776,ENST00000400590,protein_coding,12125,14906,10265,ENSG00000180776,21348784,ZDHHC20,5355
protein_coding,17,ENSG00000180787,ENST00000318833,Transcription Factor,12126,14909,15824,ENSG00000180787,5078467,ZFP3,4987
protein_coding,4,ENSG00000180801,ENST00000315366,protein_coding,12127,14910,29474,ENSG00000180801,113900284,ARSJ,4603
protein_coding,10,ENSG00000180817,ENST00000373232,Housekeeping,12128,14914,4815,ENSG00000180817,70202835,PPA1,1292
protein_coding,6,ENSG00000180822,ENST00000438998,protein_coding,12129,14916,32628,ENSG00000180822,3231403,PSMG4,785
protein_coding,2,ENSG00000180871,ENST00000318507,protein_coding,12130,14924,22847,ENSG00000180871,218125289,CXCR2,2853
protein_coding,1,ENSG00000180875,ENST00000318160,rare_protein_coding,12131,14926,3729,ENSG00000180875,240489573,GREM2,4176
protein_coding,X,ENSG00000180879,ENST00000370086,Housekeeping,12132,14928,46734,ENSG00000180879,153793516,SSR4,608
protein_coding,12,ENSG00000180881,ENST00000699294,rare_protein_coding,12133,14929,9292,ENSG00000180881,75275979,CAPS2,5072
protein_coding,19,ENSG00000180884,ENST00000404801,Transcription Factor,12134,14930,19318,ENSG00000180884,34956354,ZNF792,4068
protein_coding,17,ENSG00000180891,ENST00000577830,protein_coding,12135,14931,16932,ENSG00000180891,57861243,CUEDC1,3710
protein_coding,8,ENSG00000180900,ENST00000356994,protein_coding,12136,14932,38784,ENSG00000180900,143790920,SCRIB,5607
protein_coding,17,ENSG00000180901,ENST00000322444,protein_coding,12137,14933,17254,ENSG00000180901,75032575,KCTD2,3657
protein_coding,2,ENSG00000180902,ENST00000321264,protein_coding,12138,14934,23222,ENSG00000180902,241734602,D2HGDH,2566
protein_coding,3,ENSG00000180914,ENST00000316793,rare_protein_coding,12139,14938,25789,ENSG00000180914,8750381,OXTR,4387
protein_coding,16,ENSG00000180917,ENST00000434935,protein_coding,12140,14939,15345,ENSG00000180917,71281389,CMTR2,4875
protein_coding,8,ENSG00000180921,ENST00000388913,protein_coding,12141,14941,38782,ENSG00000180921,143723933,FAM83H,5632
protein_coding,8,ENSG00000180938,ENST00000319286,rare_Transcription Factor,12142,14945,38572,ENSG00000180938,124973295,ZNF572,3278
protein_coding,22,ENSG00000180957,ENST00000335272,protein_coding,12143,14947,25241,ENSG00000180957,27851669,PITPNB,2914
protein_coding,X,ENSG00000180964,ENST00000372685,Transcription Factor,12144,14948,46107,ENSG00000180964,103252995,TCEAL8,1174
protein_coding,15,ENSG00000180979,ENST00000397130,protein_coding,12145,14950,13140,ENSG00000180979,42537820,LRRC57,7097
protein_coding,6,ENSG00000180992,ENST00000372014,Housekeeping,12146,14952,33396,ENSG00000180992,44113451,MRPL14,957
protein_coding,14,ENSG00000180998,ENST00000321662,rare_protein_coding,12147,14953,11841,ENSG00000180998,52552836,GPR137C,4200
protein_coding,1,ENSG00000180999,ENST00000367727,rare_protein_coding,12148,14954,2722,ENSG00000180999,172420685,C1orf105,988
protein_coding,4,ENSG00000181004,ENST00000314218,rare_protein_coding,12149,14956,29567,ENSG00000181004,122732702,BBS12,3238
protein_coding,19,ENSG00000181007,ENST00000392161,Transcription Factor,12150,14957,19374,ENSG00000181007,36383120,ZFP82,5941
protein_coding,7,ENSG00000181016,ENST00000312849,rare_protein_coding,12151,14959,36293,ENSG00000181016,112480853,LSMEM1,1870
protein_coding,16,ENSG00000181019,ENST00000320623,protein_coding,12152,14961,15310,ENSG00000181019,69706996,NQO1,2521
protein_coding,15,ENSG00000181026,ENST00000332810,protein_coding,12153,14963,13949,ENSG00000181026,88621337,AEN,3072
protein_coding,19,ENSG00000181027,ENST00000318584,protein_coding,12154,14964,19708,ENSG00000181027,46746046,FKRP,3411
protein_coding,17,ENSG00000181031,ENST00000331302,rare_protein_coding,12155,14966,15696,ENSG00000181031,212389,RPH3AL,2719
protein_coding,19,ENSG00000181035,ENST00000318596,protein_coding,12156,14967,19028,ENSG00000181035,19063994,SLC25A42,3267
protein_coding,17,ENSG00000181045,ENST00000361193,protein_coding,12157,14970,17386,ENSG00000181045,80219699,SLC26A11,2888
protein_coding,7,ENSG00000181072,ENST00000680005,rare_protein_coding,12158,14972,36587,ENSG00000181072,136868652,CHRM2,5971
protein_coding,9,ENSG00000181090,ENST00000460843,Transcription Factor,12159,14975,40506,ENSG00000181090,137618992,EHMT1,5095
protein_coding,3,ENSG00000181092,ENST00000320741,rare_protein_coding,12160,14976,27980,ENSG00000181092,186842704,ADIPOQ,4542
protein_coding,5,ENSG00000181104,ENST00000319211,protein_coding,12161,14979,31219,ENSG00000181104,76716126,F2R,3727
protein_coding,8,ENSG00000181135,ENST00000358656,Transcription Factor,12162,14983,38780,ENSG00000181135,143684452,ZNF707,2185
protein_coding,19,ENSG00000181143,ENST00000711672,rare_protein_coding,12163,14984,18708,ENSG00000181143,8848844,MUC16,43832
protein_coding,5,ENSG00000181163,ENST00000296930,Transcription Factor,12164,14985,32356,ENSG00000181163,171387116,NPM1,1320
protein_coding,X,ENSG00000181191,ENST00000374571,protein_coding,12165,14987,45733,ENSG00000181191,69160851,PJA1,2362
protein_coding,10,ENSG00000181192,ENST00000263035,protein_coding,12166,14988,4080,ENSG00000181192,12068954,DHTKD1,5173
protein_coding,8,ENSG00000181195,ENST00000451791,rare_protein_coding,12167,14989,37761,ENSG00000181195,56436674,PENK,1251
protein_coding,1,ENSG00000181218,ENST00000689584,protein_coding,12168,14993,3551,,228434777,H2AW,510
protein_coding,7,ENSG00000181220,ENST00000458143,Transcription Factor,12169,14994,36806,ENSG00000181220,149472696,ZNF746,3846
protein_coding,17,ENSG00000181222,ENST00000674977,Transcription Factor,12170,14995,15881,ENSG00000181222,7484366,POLR2A,6312
protein_coding,11,ENSG00000181264,ENST00000375095,protein_coding,12171,15000,7779,ENSG00000181264,120325296,TLCD5,3980
